"","neighborhood","X","unique_staying_id","subject_id","latitude","longitude","study_id","staying_time_start","staying_time_end","staying_day_of_week","staying_time_of_day","staying_count_surveyor","staying_conditions","staying_microclimate","staying_temperature","staying_row_total","staying_group_size","staying_race_ethnicity","staying_gender","staying_age","standing","leaning","sitting_formal_all","sitting_formal_public","sitting_formal_public_fixed_bench","sitting_formal_public_fixed_wall_with_seats","sitting_formal_public_movable_seat","sitting_formal_commercial","sitting_formal_private","sitting_informal","lying","staying_mobility_assist","commercial_all","commercial_selling","commercial_selling_informal","commercial_buying","commercial_observing","eating_drinking","talking_to_others","smoking","cultural","recreation_active","recreation_active_play","recreation_passive_reading_writing","recreation_passive","waiting_transportation","waiting_non_public_transportation","working_civic","disruptive","disruptive_aggressive","disruptive_intoxicated","living_public","using_electronics","soliciting","staying_covid_mask","staying_covid_social_distance","taking_care_child","feeding_child","chance_encounter","other","staying_notes","S_HOOD","OBJECTID","GEOID","Total.population.x","Male.x","Female.x","Under.5.years.x","X5.to.9.Years.x","X10.to.14.Years.x","X15.to.19.Years.x","X20.to.24.Years.x","X25.to.34.Years.x","X35.to.44.Years.x","X45.to.54.Years.x","X55.to.59.Years.x","X60.to.64.Years.x","X65.to.74.Years.x","X75.to.84.Years.x","X85.Years.and.over.x","Median.Age..years..x","X18.Years.and.over.x","X21.Years.and.over.x","X62.Years.and.over.x","X65.Years.and.over.x","X18.Years.and.over.Male.x","X18.Years.and.over.Female.x","X65.Years.and.over.Male.x","X65.Years.and.over.Female.x","Population.of.One.Race.x","White.alone.x","Black.or.African.American.alone.x","American.Indian.and.Alaska.Native.alone.x","Asian.alone.x","Asian.Indian.x","Chinese.x","Filipino.x","Japanese.x","Korean.x","Vietnamese.x","Other.Asian.x","Native.Hawaiian.and.Other.Pacific.Islander.alone.x","Native.Hawaiian.x","Guamanian.or.Chamorro.x","Samoan.x","Other.Pacific.Islander.x","Some.Other.Race.alone.x","Two.or.More.Races.x","White.and.Black.or.African.American.x","White.and.American.Indian.and.Alaska.Native.x","White.and.Asian.x","Black.or.African.American.and.American.Indian.and.Alaska.Native.x","White.in.combination.with.one.or.more.other.races.x","Black.or.African.American.in.combination.with.one.or.more.other.races.x","American.Indian.and.Alaska.Native.in.combination.with.one.or.more.other.races.x","Asian.in.combination.with.one.or.more.other.races.x","Native.Hawaiian.and.Other.Pacific.Islander.in.combination.with.one.or.more.other.races.x","Some.Other.Race.in.combination.with.one.or.more.other.races.x","Hispanic.or.Latino..of.any.race..x","Mexican.x","Puerto.Rican.x","Cuban.x","Other.Hispanic.or.Latino.x","Not.Hispanic.or.Latino.x","Not.Hispanic.or.Latino.White.alone.x","Not.Hispanic.or.Latino.Black.or.African.American.alone.x","Not.Hispanic.or.Latino.American.Indian.and.Alaska.Native.alone.x","Not.Hispanic.or.Latino.Asian.alone.x","Not.Hispanic.or.Latino.Native.Hawaiian.and.Other.Pacific.Islander.alone.x","Not.Hispanic.or.Latino.Some.Other.Race.alone.x","Not.Hispanic.or.Latino.Two.or.more.races.x","Not.Hispanic.or.Latino.Two.races.including.Some.other.race.x","Not.Hispanic.or.Latino.Two.races.excluding.Some.other.race.and.Three.or.more.races.x","Total.Housing.Units.x","ACS.Vintage"
"3117","Magnolia",327,327,"",NA,NA,"2018_Seattle_Citywide","08/06/2018 12:36:00 PM","08/06/2018 12:56:00 PM","Weekday","Midday","UD4H","","Sun-Shaded",74,1,1,"W","Male","5-14",NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Carleton Park",871,53033005700,6920,3475,3445,584,408,433,255,218,1120,1124,1104,531,346,530,219,48,38.8,5311,5165,934,797,2846,2465,384,413,6332,5335,89,16,844,233,361,125,43,0,25,57,0,0,0,0,0,48,588,270,64,163,0,5923,359,99,1026,0,120,398,330,41,0,27,6522,5009,89,0,844,0,12,568,52,516,3307,"5Y20"
"3118","Magnolia",340,340,"",NA,NA,"2018_Seattle_Citywide","08/11/2018 03:02:00 PM","08/11/2018 03:22:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",71,1,5,"W","Male","15-24",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Carleton Park",871,53033005700,6920,3475,3445,584,408,433,255,218,1120,1124,1104,531,346,530,219,48,38.8,5311,5165,934,797,2846,2465,384,413,6332,5335,89,16,844,233,361,125,43,0,25,57,0,0,0,0,0,48,588,270,64,163,0,5923,359,99,1026,0,120,398,330,41,0,27,6522,5009,89,0,844,0,12,568,52,516,3307,"5Y20"
"3119","Magnolia",338,338,"",NA,NA,"2018_Seattle_Citywide","08/11/2018 03:02:00 PM","08/11/2018 03:22:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",71,1,1,"W","Male","45-64",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Carleton Park",871,53033005700,6920,3475,3445,584,408,433,255,218,1120,1124,1104,531,346,530,219,48,38.8,5311,5165,934,797,2846,2465,384,413,6332,5335,89,16,844,233,361,125,43,0,25,57,0,0,0,0,0,48,588,270,64,163,0,5923,359,99,1026,0,120,398,330,41,0,27,6522,5009,89,0,844,0,12,568,52,516,3307,"5Y20"
"3120","Magnolia",345,345,"",NA,NA,"2018_Seattle_Citywide","08/11/2018 03:02:00 PM","08/11/2018 03:22:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",71,1,1,"W","Male","45-64",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Carleton Park",871,53033005700,6920,3475,3445,584,408,433,255,218,1120,1124,1104,531,346,530,219,48,38.8,5311,5165,934,797,2846,2465,384,413,6332,5335,89,16,844,233,361,125,43,0,25,57,0,0,0,0,0,48,588,270,64,163,0,5923,359,99,1026,0,120,398,330,41,0,27,6522,5009,89,0,844,0,12,568,52,516,3307,"5Y20"
"3121","Magnolia",341,341,"",NA,NA,"2018_Seattle_Citywide","08/11/2018 03:02:00 PM","08/11/2018 03:22:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",71,1,5,"W","Female","5-14",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Carleton Park",871,53033005700,6920,3475,3445,584,408,433,255,218,1120,1124,1104,531,346,530,219,48,38.8,5311,5165,934,797,2846,2465,384,413,6332,5335,89,16,844,233,361,125,43,0,25,57,0,0,0,0,0,48,588,270,64,163,0,5923,359,99,1026,0,120,398,330,41,0,27,6522,5009,89,0,844,0,12,568,52,516,3307,"5Y20"
"3122","Magnolia",346,346,"",NA,NA,"2018_Seattle_Citywide","08/11/2018 03:02:00 PM","08/11/2018 03:22:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",71,1,1,"W","Male","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Carleton Park",871,53033005700,6920,3475,3445,584,408,433,255,218,1120,1124,1104,531,346,530,219,48,38.8,5311,5165,934,797,2846,2465,384,413,6332,5335,89,16,844,233,361,125,43,0,25,57,0,0,0,0,0,48,588,270,64,163,0,5923,359,99,1026,0,120,398,330,41,0,27,6522,5009,89,0,844,0,12,568,52,516,3307,"5Y20"
"3123","Magnolia",325,325,"",NA,NA,"2018_Seattle_Citywide","08/06/2018 12:36:00 PM","08/06/2018 12:56:00 PM","Weekday","Midday","UD4H","","Sun-Shaded",74,1,2,"W","Female","45-64",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Carleton Park",871,53033005700,6920,3475,3445,584,408,433,255,218,1120,1124,1104,531,346,530,219,48,38.8,5311,5165,934,797,2846,2465,384,413,6332,5335,89,16,844,233,361,125,43,0,25,57,0,0,0,0,0,48,588,270,64,163,0,5923,359,99,1026,0,120,398,330,41,0,27,6522,5009,89,0,844,0,12,568,52,516,3307,"5Y20"
"3124","Magnolia",5507,5507,"",NA,NA,"2018_Seattle_Citywide","08/10/2018 09:23:00 AM","08/10/2018 09:43:00 AM","Weekday","Morning","UD4H","","Sun-Shaded",65,1,1,"W","Male","25-44",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Carleton Park",871,53033005700,6920,3475,3445,584,408,433,255,218,1120,1124,1104,531,346,530,219,48,38.8,5311,5165,934,797,2846,2465,384,413,6332,5335,89,16,844,233,361,125,43,0,25,57,0,0,0,0,0,48,588,270,64,163,0,5923,359,99,1026,0,120,398,330,41,0,27,6522,5009,89,0,844,0,12,568,52,516,3307,"5Y20"
"3125","Magnolia",5504,5504,"",NA,NA,"2018_Seattle_Citywide","08/06/2018 01:23:00 PM","08/06/2018 01:43:00 PM","Weekday","Midday","UD4H","","Sun-Shaded",77,1,2,"W","Other_Unsure","0-4",NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Carleton Park",871,53033005700,6920,3475,3445,584,408,433,255,218,1120,1124,1104,531,346,530,219,48,38.8,5311,5165,934,797,2846,2465,384,413,6332,5335,89,16,844,233,361,125,43,0,25,57,0,0,0,0,0,48,588,270,64,163,0,5923,359,99,1026,0,120,398,330,41,0,27,6522,5009,89,0,844,0,12,568,52,516,3307,"5Y20"
"3126","Magnolia",5506,5506,"",NA,NA,"2018_Seattle_Citywide","08/06/2018 05:14:00 PM","08/06/2018 05:34:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",84,1,1,"W","Female","15-24",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Carleton Park",871,53033005700,6920,3475,3445,584,408,433,255,218,1120,1124,1104,531,346,530,219,48,38.8,5311,5165,934,797,2846,2465,384,413,6332,5335,89,16,844,233,361,125,43,0,25,57,0,0,0,0,0,48,588,270,64,163,0,5923,359,99,1026,0,120,398,330,41,0,27,6522,5009,89,0,844,0,12,568,52,516,3307,"5Y20"
"3127","Magnolia",339,339,"",NA,NA,"2018_Seattle_Citywide","08/11/2018 03:02:00 PM","08/11/2018 03:22:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",71,1,2,"W","Female","45-64",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Carleton Park",871,53033005700,6920,3475,3445,584,408,433,255,218,1120,1124,1104,531,346,530,219,48,38.8,5311,5165,934,797,2846,2465,384,413,6332,5335,89,16,844,233,361,125,43,0,25,57,0,0,0,0,0,48,588,270,64,163,0,5923,359,99,1026,0,120,398,330,41,0,27,6522,5009,89,0,844,0,12,568,52,516,3307,"5Y20"
"3128","Magnolia",337,337,"",NA,NA,"2018_Seattle_Citywide","08/11/2018 03:02:00 PM","08/11/2018 03:22:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",71,1,2,"W","Female","65+",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Carleton Park",871,53033005700,6920,3475,3445,584,408,433,255,218,1120,1124,1104,531,346,530,219,48,38.8,5311,5165,934,797,2846,2465,384,413,6332,5335,89,16,844,233,361,125,43,0,25,57,0,0,0,0,0,48,588,270,64,163,0,5923,359,99,1026,0,120,398,330,41,0,27,6522,5009,89,0,844,0,12,568,52,516,3307,"5Y20"
"3129","Magnolia",336,336,"",NA,NA,"2018_Seattle_Citywide","08/11/2018 03:02:00 PM","08/11/2018 03:22:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",71,1,2,"W","Male","45-64",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Carleton Park",871,53033005700,6920,3475,3445,584,408,433,255,218,1120,1124,1104,531,346,530,219,48,38.8,5311,5165,934,797,2846,2465,384,413,6332,5335,89,16,844,233,361,125,43,0,25,57,0,0,0,0,0,48,588,270,64,163,0,5923,359,99,1026,0,120,398,330,41,0,27,6522,5009,89,0,844,0,12,568,52,516,3307,"5Y20"
"3130","Mt Baker",1935,1935,"",NA,NA,"2018_Seattle_Citywide","07/26/2018 04:21:00 PM","07/26/2018 04:41:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",89,1,1,"A","Male","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3131","Mt Baker",1920,1920,"",NA,NA,"2018_Seattle_Citywide","07/26/2018 04:21:00 PM","07/26/2018 04:41:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",89,1,2,"A","Female","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3132","Mt Baker",1934,1934,"",NA,NA,"2018_Seattle_Citywide","07/26/2018 04:21:00 PM","07/26/2018 04:41:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",89,1,1,"L","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3133","Mt Baker",1919,1919,"",NA,NA,"2018_Seattle_Citywide","07/26/2018 04:21:00 PM","07/26/2018 04:41:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",89,1,1,"B","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3134","Mt Baker",1925,1925,"",NA,NA,"2018_Seattle_Citywide","07/26/2018 04:21:00 PM","07/26/2018 04:41:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",89,1,1,"B","Female","15-24",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3135","Mt Baker",1980,1980,"",NA,NA,"2018_Seattle_Citywide","07/27/2018 05:32:00 PM","07/27/2018 05:52:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",86,1,1,"L","Male","25-44",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3136","Mt Baker",1924,1924,"",NA,NA,"2018_Seattle_Citywide","07/26/2018 04:21:00 PM","07/26/2018 04:41:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",89,1,2,"A","Male","5-14",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3137","Mt Baker",1974,1974,"",NA,NA,"2018_Seattle_Citywide","07/27/2018 05:32:00 PM","07/27/2018 05:52:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",86,1,1,"L","Male","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3138","Mt Baker",1923,1923,"",NA,NA,"2018_Seattle_Citywide","07/26/2018 04:21:00 PM","07/26/2018 04:41:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",89,1,2,"A","Female","25-44",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3139","Mt Baker",1933,1933,"",NA,NA,"2018_Seattle_Citywide","07/26/2018 04:21:00 PM","07/26/2018 04:41:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",89,1,1,"W","Female","65+",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3140","Mt Baker",1936,1936,"",NA,NA,"2018_Seattle_Citywide","07/26/2018 04:21:00 PM","07/26/2018 04:41:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",89,1,1,"B","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3141","Mt Baker",1975,1975,"",NA,NA,"2018_Seattle_Citywide","07/27/2018 05:32:00 PM","07/27/2018 05:52:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",86,1,1,"B","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3142","Mt Baker",1976,1976,"",NA,NA,"2018_Seattle_Citywide","07/27/2018 05:32:00 PM","07/27/2018 05:52:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",86,1,1,"W","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3143","Mt Baker",1977,1977,"",NA,NA,"2018_Seattle_Citywide","07/27/2018 05:32:00 PM","07/27/2018 05:52:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",86,1,1,"A","Female","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3144","Mt Baker",1932,1932,"",NA,NA,"2018_Seattle_Citywide","07/26/2018 04:21:00 PM","07/26/2018 04:41:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",89,1,1,"A","Male","45-64",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3145","Mt Baker",1937,1937,"",NA,NA,"2018_Seattle_Citywide","07/27/2018 09:21:00 AM","07/27/2018 09:41:00 AM","Weekday","Morning","UD4H","","Sun-Exposed",64,1,1,"W","Male","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
"3146","Mt Baker",1962,1962,"",NA,NA,"2018_Seattle_Citywide","07/27/2018 01:31:00 PM","07/27/2018 01:51:00 PM","Weekday","Midday","UD4H","event:commercial_event","Sun-Shaded",78,1,3,"B","Male","5-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Mount Baker",930,53033009500,7157,4000,3157,432,498,469,285,355,915,1162,1403,483,158,747,162,88,40.8,5534,5453,1091,997,3009,2525,438,559,6637,4032,1259,9,1208,75,459,24,132,82,260,176,0,0,0,0,0,129,520,94,18,247,0,4517,1418,89,1556,0,209,324,18,0,11,295,6833,3865,1259,0,1208,0,72,429,0,429,2977,"5Y20"
